trade_date,value
2021-08-12,6.477535
2021-08-13,6.4775100000000005
2021-08-15,6.4799500000000005
2021-08-16,6.476255
2021-08-17,6.49094
2021-08-18,6.4851600000000005
2021-08-19,6.501424999999999
2021-08-20,6.499765
2021-08-22,6.5018
2021-08-23,6.4773700000000005
2021-08-24,6.46968
2021-08-25,6.469855000000001
2021-08-26,6.48457
2021-08-27,6.462675
2021-08-29,6.46225
2021-08-30,6.46513
2021-08-31,6.454075
2021-09-01,6.451835
2021-09-02,6.449315
2021-09-03,6.439165
2021-09-05,6.4353
2021-09-06,6.450699999999999
2021-09-07,6.46181
2021-09-08,6.456745
2021-09-09,6.45129
2021-09-10,6.4452300000000005
2021-09-12,6.443149999999999
2021-09-13,6.4423200000000005
2021-09-14,6.434555
2021-09-15,6.427235
2021-09-16,6.452260000000001
2021-09-17,6.473050000000001
2021-09-19,6.471349999999999
2021-09-20,6.4830950000000005
2021-09-21,6.481715
2021-09-22,6.46752
2021-09-23,6.462400000000001
2021-09-24,6.46135
2021-09-26,6.46225
2021-09-27,6.45762
2021-09-28,6.466075
2021-09-29,6.478345
2021-09-30,6.44912
2021-10-01,6.43508
2021-10-03,6.44605
2021-10-04,6.450635
2021-10-05,6.4492899999999995
2021-10-06,6.454065
2021-10-07,6.45262
2021-10-08,6.44586
2021-10-10,6.445
2021-10-11,6.45895
2021-10-12,6.4556249999999995
2021-10-13,6.427555
2021-10-14,6.435829999999999
2021-10-15,6.43427
2021-10-17,6.434749999999999
2021-10-18,6.428485
2021-10-19,6.376295000000001
2021-10-20,6.394634999999999
2021-10-21,6.394410000000001
2021-10-22,6.383514999999999
2021-10-24,6.382574999999999
2021-10-25,6.3826350000000005
2021-10-26,6.378605
2021-10-27,6.394299999999999
2021-10-28,6.389225
2021-10-29,6.406079999999999
2021-10-31,6.4075500000000005
2021-11-01,6.394270000000001
2021-11-02,6.40313
2021-11-03,6.3948599999999995
2021-11-04,6.39729
2021-11-05,6.394345
2021-11-07,6.397
2021-11-08,6.388680000000001
2021-11-09,6.38979
2021-11-10,6.400345
2021-11-11,6.3908000000000005
2021-11-12,6.37875
2021-11-14,6.3774999999999995
2021-11-15,6.382795
2021-11-16,6.39027
2021-11-17,6.375385
2021-11-18,6.38005
2021-11-19,6.391265000000001
2021-11-21,6.39095
2021-11-22,6.390345
2021-11-23,6.391265000000001
2021-11-24,6.395754999999999
2021-11-25,6.38755
