ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
NHCI.NH,20201203,1548.1965,1548.7234,1555.6239,1545.67,1548.8551,-0.6586,-0.0004,18852752,16361811
NHCI.NH,20201202,1548.8551,1548.1729,1551.7003,1540.6991,1545.7898,3.0653,0.002,17513796,16196556
NHCI.NH,20201201,1545.7898,1543.0111,1549.0835,1537.0752,1541.4509,4.3389,0.0028,17197114,16402686
NHCI.NH,20201130,1541.4509,1552.9016,1559.6257,1531.9731,1550.1516,-8.7007,-0.0056,21418536,16483195
NHCI.NH,20201127,1550.1516,1535.3285,1552.431,1535.3285,1540.4106,9.741,0.0063,16077252,16646171
NHCI.NH,20201126,1540.4106,1536.5678,1548.579,1536.5678,1536.9166,3.494,0.0023,17193416,16600732
NHCI.NH,20201125,1536.9166,1532.0277,1546.9961,1532.0277,1533.1543,3.7623,0.0025,19466964,16727062
NHCI.NH,20201124,1533.1543,1517.6126,1534.6776,1508.0745,1516.4907,16.6636,0.011,18081712,16693057
NHCI.NH,20201123,1516.4907,1512.7927,1523.1425,1510.9839,1511.8097,4.681,0.0031,19546116,16889722
NHCI.NH,20201120,1511.8097,1501.7423,1513.9326,1501.7423,1503.7035,8.1062,0.0054,17443366,17007060
NHCI.NH,20201119,1503.7035,1499.4045,1503.8766,1495.5481,1494.2904,9.4131,0.0063,17780710,17016440
NHCI.NH,20201118,1494.2904,1494.3849,1497.1296,1490.2773,1495.4188,-1.1284,-0.0008,16593855,16934688
NHCI.NH,20201117,1495.4188,1502.0122,1502.0122,1492.5241,1497.3674,-1.9486,-0.0013,17523328,17041702
NHCI.NH,20201116,1497.3674,1482.9076,1497.6593,1482.9076,1482.2853,15.0822,0.0102,19922648,16990388
NHCI.NH,20201113,1482.2853,1484.2758,1484.9788,1475.924,1485.7905,-3.5053,-0.0024,17278104,16970464
NHCI.NH,20201112,1485.7905,1494.2426,1494.2426,1482.0646,1492.9812,-7.1907,-0.0048,18064316,16586560
NHCI.NH,20201111,1492.9812,1473.2296,1493.4083,1473.2296,1470.8783,22.1029,0.015,19871688,16668510
NHCI.NH,20201110,1470.8783,1485.7466,1485.7466,1462.1708,1464.1046,6.7737,0.0046,22689350,16554099
NHCI.NH,20201109,1464.1046,1446.6422,1467.9072,1446.6422,1446.3217,17.783,0.0123,22905416,16599992
NHCI.NH,20201106,1446.3217,1450.4568,1455.073,1443.3866,1445.6544,0.6672,0.0005,19559308,16640682
NHCI.NH,20201105,1445.6544,1455.2411,1456.9983,1440.839,1452.2922,-6.6378,-0.0046,19421252,16300180
NHCI.NH,20201104,1452.2922,1446.303,1458.6764,1441.7706,1437.33,14.9623,0.0104,19365576,15989226
NHCI.NH,20201103,1437.33,1427.6552,1443.2859,1427.6552,1422.969,14.361,0.0101,17303868,15819820
NHCI.NH,20201102,1422.969,1428.5907,1434.1823,1410.5503,1423.7481,-0.7791,-0.0005,19640932,15847440
NHCI.NH,20201030,1423.7481,1426.0563,1445.8311,1419.0875,1443.8168,-20.0687,-0.0139,25987880,15802360
NHCI.NH,20201029,1443.8168,1458.3093,1458.3093,1439.6298,1473.1085,-29.2918,-0.0199,21206094,15774587
NHCI.NH,20201028,1473.1085,1463.7571,1476.7168,1455.7157,1463.7948,9.3137,0.0064,19525656,15927507
NHCI.NH,20201027,1463.7948,1458.5822,1466.2328,1458.311,1457.5396,6.2553,0.0043,15607076,15660040
NHCI.NH,20201026,1457.5396,1472.9231,1472.9231,1455.9226,1470.8964,-13.3568,-0.0091,19318346,15625531
NHCI.NH,20201023,1470.8964,1484.3782,1487.3825,1470.788,1484.4147,-13.5183,-0.0091,18688632,15612841
NHCI.NH,20201022,1484.4147,1491.1105,1491.1105,1478.1497,1490.3671,-5.9524,-0.004,18618028,15546085
NHCI.NH,20201021,1490.3671,1482.434,1493.168,1482.434,1481.5426,8.8245,0.006,21126206,15837428
NHCI.NH,20201020,1481.5426,1476.1268,1481.932,1471.1016,1474.9047,6.6379,0.0045,16680583,15136992
NHCI.NH,20201019,1474.9047,1477.1849,1489.1953,1468.7749,1476.4553,-1.5507,-0.0011,21327316,15080263
NHCI.NH,20201016,1476.4553,1465.0675,1482.1373,1465.0675,1472.2891,4.1663,0.0028,20243180,14972681
NHCI.NH,20201015,1472.2891,1473.7938,1475.4956,1467.6675,1470.5514,1.7377,0.0012,18266292,14748807
NHCI.NH,20201014,1470.5514,1475.3763,1475.3763,1463.6852,1474.8046,-4.2532,-0.0029,16743316,14604381
NHCI.NH,20201013,1474.8046,1480.9102,1480.9102,1468.6144,1480.533,-5.7284,-0.0039,15694757,14085183
NHCI.NH,20201012,1480.533,1471.693,1482.839,1471.5571,1470.4703,10.0626,0.0068,16770586,13923630
NHCI.NH,20201009,1470.4703,1446.7611,1472.4288,1446.7611,1427.0105,43.4598,0.0305,9620751,12951543
NHCI.NH,20200930,1427.0105,1434.8678,1434.8678,1422.2915,1435.5364,-8.5259,-0.0059,14569768,12809358
NHCI.NH,20200929,1435.5364,1431.1675,1435.6028,1427.689,1426.6333,8.9031,0.0062,13893943,13397061
NHCI.NH,20200928,1426.6333,1430.2929,1435.8893,1421.7653,1431.6017,-4.9684,-0.0035,16921598,13899087
NHCI.NH,20200925,1431.6017,1423.1959,1434.8628,1423.1959,1424.2814,7.3203,0.0051,17758548,13932697
NHCI.NH,20200924,1424.2814,1432.8645,1432.8645,1418.7578,1431.8916,-7.6102,-0.0053,19909492,14240947
NHCI.NH,20200923,1431.8916,1444.2576,1444.2576,1420.8326,1443.5201,-11.6285,-0.0081,20664020,14404091
NHCI.NH,20200922,1443.5201,1465.3672,1465.3672,1441.0011,1468.1901,-24.6699,-0.0168,23455862,14531524
NHCI.NH,20200921,1468.1901,1480.2324,1482.3496,1467.0837,1481.9474,-13.7573,-0.0093,17001516,14904070
NHCI.NH,20200918,1481.9474,1459.9008,1483.5768,1459.9008,1461.1726,20.7748,0.0142,17425852,14573882
NHCI.NH,20200917,1461.1726,1466.3481,1467.0851,1460.4096,1465.7473,-4.5747,-0.0031,12154499,14700825
NHCI.NH,20200916,1465.7473,1470.4873,1476.1499,1460.2896,1467.4396,-1.6923,-0.0012,17076696,14442240
NHCI.NH,20200915,1467.4396,1472.002,1477.2936,1466.4103,1473.1462,-5.7067,-0.0039,15064894,14662125
NHCI.NH,20200914,1473.1462,1459.5407,1475.0957,1459.5407,1459.4854,13.6609,0.0094,14175156,14244338
NHCI.NH,20200911,1459.4854,1455.5891,1461.095,1453.0031,1456.6242,2.8612,0.002,15226623,14135218
NHCI.NH,20200910,1456.6242,1461.4275,1471.355,1456.2942,1456.048,0.5762,0.0004,15350128,13906712
NHCI.NH,20200909,1456.048,1486.8212,1486.8212,1455.8047,1499.3638,-43.3158,-0.0289,21768900,13937647
NHCI.NH,20200908,1499.3638,1499.1957,1507.0575,1498.4659,1498.7677,0.5961,0.0004,13437754,14196956
NHCI.NH,20200907,1498.7677,1508.7435,1510.3622,1494.7722,1508.403,-9.6353,-0.0064,16816600,14175297
NHCI.NH,20200904,1508.403,1512.5807,1512.5807,1498.9854,1513.5192,-5.1162,-0.0034,17836816,14074437
NHCI.NH,20200903,1513.5192,1525.8098,1525.9556,1511.2678,1525.9268,-12.4076,-0.0081,16351232,14400801
NHCI.NH,20200902,1525.9268,1530.1195,1530.1195,1520.0425,1529.528,-3.6012,-0.0024,13607899,14404149
NHCI.NH,20200901,1529.528,1524.4335,1530.2112,1517.0536,1523.5277,6.0002,0.0039,13033685,14389743
NHCI.NH,20200831,1523.5277,1509.5619,1528.1877,1509.5619,1508.907,14.6207,0.0097,15479274,14026703
NHCI.NH,20200828,1508.907,1500.9286,1509.316,1497.4857,1501.5764,7.3306,0.0049,17103138,14069926
NHCI.NH,20200827,1501.5764,1500.8933,1507.2358,1499.7451,1501.5358,0.0407,0.0,13740780,13948354
NHCI.NH,20200826,1501.5358,1495.9992,1501.8507,1495.9992,1493.6802,7.8556,0.0053,14260970,14064514
NHCI.NH,20200825,1493.6802,1495.1395,1500.1338,1487.4685,1493.0586,0.6216,0.0004,14594661,13894040
NHCI.NH,20200824,1493.0586,1489.7828,1494.9468,1488.4716,1491.4905,1.5681,0.0011,15638530,13973289
NHCI.NH,20200821,1491.4905,1496.2194,1498.125,1487.7,1495.5975,-4.1071,-0.0027,14792018,13907514
NHCI.NH,20200820,1495.5975,1507.4757,1507.4757,1493.4435,1507.129,-11.5315,-0.0077,17937506,14191418
NHCI.NH,20200819,1507.129,1506.3804,1512.0147,1505.5792,1503.9967,3.1323,0.0021,18046350,14347025
NHCI.NH,20200818,1503.9967,1497.9077,1511.1378,1497.9077,1498.4675,5.5292,0.0037,14960357,14496531
NHCI.NH,20200817,1498.4675,1490.1272,1501.0872,1490.1272,1493.2065,5.261,0.0035,17571644,14461508
NHCI.NH,20200814,1493.2065,1492.2345,1495.9651,1490.009,1490.6666,2.5399,0.0017,17103120,14511201
NHCI.NH,20200813,1490.6666,1490.9104,1491.4965,1484.5427,1489.0136,1.6531,0.0011,16452251,14498766
NHCI.NH,20200812,1489.0136,1497.3296,1497.3296,1475.9401,1496.4636,-7.4501,-0.005,17132856,14739312
NHCI.NH,20200811,1496.4636,1501.2682,1508.8243,1493.6055,1500.7256,-4.262,-0.0028,17297432,14906455
NHCI.NH,20200810,1500.7256,1503.0859,1503.0859,1487.6594,1502.0642,-1.3386,-0.0009,18441072,15176191
NHCI.NH,20200807,1502.0642,1504.0459,1510.8417,1492.9847,1502.5,-0.4358,-0.0003,19195350,15404322
NHCI.NH,20200806,1502.5,1498.6388,1503.5457,1490.9425,1489.1812,13.3189,0.0089,18668322,15301499
NHCI.NH,20200805,1489.1812,1481.4402,1491.2183,1481.4402,1485.507,3.6742,0.0025,17114680,15353923
NHCI.NH,20200804,1485.507,1481.7324,1488.1965,1481.1747,1476.9327,8.5742,0.0058,12539905,15090482
NHCI.NH,20200803,1476.9327,1477.4736,1478.8657,1466.4104,1478.5436,-1.6108,-0.0011,16345735,15079862
NHCI.NH,20200731,1478.5436,1475.7,1480.3373,1470.4476,1478.2631,0.2805,0.0002,19148804,14777276
NHCI.NH,20200730,1478.2631,1481.8943,1485.6726,1476.1389,1480.8242,-2.5612,-0.0017,15671871,14859498
NHCI.NH,20200729,1480.8242,1467.6907,1481.5586,1467.6907,1470.0217,10.8025,0.0073,15571665,14697697
NHCI.NH,20200728,1470.0217,1478.5038,1486.3534,1465.3529,1475.5247,-5.5029,-0.0037,18238616,14818220
NHCI.NH,20200727,1475.5247,1474.7002,1482.6957,1470.9771,1472.8031,2.7216,0.0018,18104388,14842686
NHCI.NH,20200724,1472.8031,1483.2128,1489.7144,1462.767,1486.4102,-13.6071,-0.0092,21037896,14950453
NHCI.NH,20200723,1486.4102,1477.2802,1486.5736,1471.4495,1480.0632,6.3469,0.0043,17229862,14962672
NHCI.NH,20200722,1480.0632,1480.449,1491.9226,1476.8286,1470.656,9.4072,0.0064,16362253,15063727
NHCI.NH,20200721,1470.656,1453.3989,1471.9249,1453.3989,1452.3247,18.3313,0.0126,15074614,14822689
NHCI.NH,20200720,1452.3247,1461.8134,1461.8134,1449.1998,1460.9928,-8.6681,-0.0059,15214991,14679246
NHCI.NH,20200717,1460.9928,1457.6943,1464.1094,1455.4565,1456.1447,4.8482,0.0033,15772330,14506290
NHCI.NH,20200716,1456.1447,1474.954,1474.954,1451.6556,1473.1791,-17.0344,-0.0116,16482173,14453897
NHCI.NH,20200715,1473.1791,1468.0888,1475.903,1468.0888,1469.1954,3.9837,0.0027,14412722,14659505
NHCI.NH,20200714,1469.1954,1471.3445,1471.3445,1457.1605,1471.5418,-2.3463,-0.0016,15586520,14663421
NHCI.NH,20200713,1471.5418,1449.1951,1476.4221,1449.1951,1444.7124,26.8294,0.0186,16020795,14657084
NHCI.NH,20200710,1444.7124,1465.375,1465.375,1443.4075,1464.8881,-20.1757,-0.0138,16489398,14898360
NHCI.NH,20200709,1464.8881,1459.5504,1466.6536,1459.5504,1456.5901,8.298,0.0057,13445711,14790618
NHCI.NH,20200708,1456.5901,1441.5049,1458.0879,1441.5049,1439.901,16.6891,0.0116,12932062,14683233
NHCI.NH,20200707,1439.901,1443.8988,1451.4541,1437.2177,1442.7712,-2.8702,-0.002,13822876,14611462
NHCI.NH,20200706,1442.7712,1435.4193,1445.2274,1430.9304,1436.0905,6.6808,0.0047,14213979,14533449
NHCI.NH,20200703,1436.0905,1429.7832,1437.1388,1429.7832,1429.6248,6.4657,0.0045,12947904,14369347
NHCI.NH,20200702,1429.6248,1419.8992,1432.5971,1419.0768,1421.601,8.0238,0.0056,14439520,14415588
NHCI.NH,20200701,1421.601,1418.4963,1424.0105,1415.8082,1418.8691,2.7318,0.0019,12790366,14322618
NHCI.NH,20200630,1418.8691,1411.5034,1423.6711,1411.5034,1406.0828,12.7864,0.0091,10577960,14064621
NHCI.NH,20200629,1406.0828,1436.0551,1414.7085,1404.1255,1436.0551,-29.9723,-0.0209,11405721,14156553
NHCI.NH,20200624,1436.0551,1435.0822,1437.5302,1433.295,1433.6792,2.3759,0.0017,9905350,13902440
NHCI.NH,20200623,1433.6792,1430.891,1438.9028,1429.0894,1431.8846,1.7946,0.0013,13700925,14390923
NHCI.NH,20200622,1431.8846,1446.1793,1446.1793,1429.4606,1442.1127,-10.228,-0.0071,14232025,14556773
NHCI.NH,20200619,1442.1127,1430.4369,1443.0916,1430.4369,1428.5033,13.6094,0.0095,13832450,14622206
NHCI.NH,20200618,1428.5033,1424.9587,1429.6808,1422.3453,1425.9603,2.543,0.0018,12648753,14375197
NHCI.NH,20200617,1425.9603,1432.2308,1432.2308,1418.6604,1426.588,-0.6277,-0.0004,14443642,14448755
NHCI.NH,20200616,1426.588,1396.1725,1428.3937,1396.1725,1397.2736,29.3145,0.021,13619600,14308160
NHCI.NH,20200615,1397.2736,1417.2372,1417.2372,1396.0429,1416.363,-19.0895,-0.0135,17770380,14492089
NHCI.NH,20200612,1416.363,1420.757,1420.757,1394.5429,1426.9989,-10.6359,-0.0075,18828382,14518034
NHCI.NH,20200611,1426.9989,1434.3939,1439.571,1422.0383,1433.4431,-6.4442,-0.0045,16850182,14717845
NHCI.NH,20200610,1433.4431,1439.0088,1443.9729,1430.0797,1440.6818,-7.2386,-0.005,13627096,14891108
NHCI.NH,20200609,1440.6818,1442.4186,1442.4186,1436.2855,1446.0983,-5.4165,-0.0037,15663315,14823067
NHCI.NH,20200608,1446.0983,1435.475,1452.0054,1435.475,1429.4866,16.6117,0.0116,19087604,14818714
NHCI.NH,20200605,1429.4866,1416.7202,1430.3331,1416.7202,1417.9363,11.5503,0.0081,14902995,14722721
NHCI.NH,20200604,1417.9363,1430.7524,1433.6986,1417.6057,1434.2983,-16.3621,-0.0114,18503152,14724819
NHCI.NH,20200603,1434.2983,1420.4907,1436.1111,1420.4907,1419.1222,15.1762,0.0107,17880988,14812821
NHCI.NH,20200602,1419.1222,1413.4996,1422.3097,1412.6688,1414.3096,4.8126,0.0034,15442556,14726570
NHCI.NH,20200601,1414.3096,1398.7502,1420.2118,1398.7502,1399.5399,14.7697,0.0106,18627106,14525554
NHCI.NH,20200529,1399.5399,1387.0886,1399.7052,1387.0886,1386.1019,13.438,0.0097,15786989,14336627
NHCI.NH,20200528,1386.1019,1384.2419,1388.7022,1380.4512,1383.7793,2.3226,0.0017,15527306,14142375
NHCI.NH,20200527,1383.7793,1385.246,1387.7717,1377.6606,1385.8141,-2.0348,-0.0015,16254196,14194309
NHCI.NH,20200526,1385.8141,1386.5483,1389.8828,1382.6831,1386.371,-0.5569,-0.0004,12712673,14073612
NHCI.NH,20200525,1386.371,1373.4902,1390.7721,1376.6576,1373.4902,12.8807,0.0094,15342919,13936852
NHCI.NH,20200522,1373.4902,1398.9573,1398.9573,1369.8478,1398.3324,-24.8422,-0.0178,19734496,13936130
NHCI.NH,20200521,1398.3324,1389.885,1399.8557,1389.885,1387.8389,10.4935,0.0076,14905052,14106394
NHCI.NH,20200520,1387.8389,1385.0324,1391.0148,1384.3102,1384.3521,3.4868,0.0025,14851278,14050393
NHCI.NH,20200519,1384.3521,1376.5337,1391.4586,1376.5337,1374.0337,10.3184,0.0075,15203005,14020437
NHCI.NH,20200518,1374.0337,1357.1631,1380.7501,1357.1631,1354.9766,19.0571,0.0141,16379587,13933583
NHCI.NH,20200515,1354.9766,1335.5864,1358.2457,1335.5864,1335.6333,19.3433,0.0145,14013515,13865371
NHCI.NH,20200514,1335.6333,1341.1325,1341.1325,1327.6556,1340.3303,-4.697,-0.0035,12491132,13593437
NHCI.NH,20200513,1340.3303,1343.8179,1343.8179,1329.0502,1340.9205,-0.5902,-0.0004,13461420,13594214
NHCI.NH,20200512,1340.9205,1345.5576,1345.9551,1338.764,1345.8033,-4.8828,-0.0036,11030083,13485851
NHCI.NH,20200511,1345.8033,1350.2249,1353.32,1342.4672,1350.0077,-4.2044,-0.0031,14020963,13364975
NHCI.NH,20200508,1350.0077,1344.2029,1351.0881,1343.9533,1342.291,7.7167,0.0057,14143595,13233952
