trade_date,main_ts_code,main_open,main_high,main_low,main_close,main_settle,main_pre_close,main_pre_settle,main_change1,main_change2,main_vol,main_amount,main_oi,main_oi_chg,main_days_to_expiry,main_volume_share,main_oi_share,active_contract_count,second_main_ts_code,second_main_close,second_main_settle,second_main_oi,second_main_main_spread,near_ts_code,near_close,near_settle,near_days_to_expiry,main_near_spread,far_ts_code,far_close,far_settle,far_days_to_expiry,far_near_spread,annualized_carry,term_structure_slope,top20_long_sum,top20_short_sum,top20_long_chg,top20_short_chg,broker_count,top5_long_sum,top5_short_sum,long_short_imbalance,long_concentration,short_concentration,warehouse_receipt_total,warehouse_receipt_change,warehouse_count
2019-01-22,CU1903.SHF,47660.0,47850.0,47500.0,47530.0,47650.0,47800.0,47950.0,-420.0,-300.0,129522,3085974.8,191478,-3096.0,52,0.4903350369108461,0.3376548717822114,12,CU1904.SHF,47540.0,47640.0,119878,10.0,CU1902.SHF,47500.0,47570.0,24,30.0,CU2001.SHF,47550.0,47640.0,358,50.0,0.0011503309171131942,0.0011497259043215557,54740.0,66864.0,-308.0,-803.0,35.0,20814.0,32740.0,-0.09970066774119273,0.3802338326635002,0.4896506341229959,36114.0,0.0,24.0
2019-01-23,CU1903.SHF,47610.0,47690.0,47320.0,47540.0,47500.0,47530.0,47650.0,-110.0,-150.0,118250,2808727.79,192730,1252.0,51,0.4915899661603186,0.33534007272980354,12,CU1904.SHF,47520.0,47500.0,126706,-20.0,CU1902.SHF,47490.0,47470.0,23,50.0,CU2001.SHF,47500.0,47490.0,357,10.0,0.0002301146286076295,0.0002300904043151345,54831.0,66959.0,358.0,633.0,33.0,21049.0,32917.0,-0.09958124640775105,0.38388867611387717,0.4915993369076599,35112.0,-1002.0,24.0
2019-01-24,CU1903.SHF,47430.0,47610.0,47260.0,47320.0,47390.0,47540.0,47500.0,-180.0,-110.0,133490,3163358.15,191876,-854.0,50,0.5253567577353263,0.3276850824011613,12,CU1904.SHF,47310.0,47390.0,132142,-10.0,CU1902.SHF,47310.0,47350.0,22,10.0,CU2001.SHF,47350.0,47350.0,356,40.0,0.000923960575994401,0.0009235701975931681,53303.0,67101.0,-1528.0,545.0,33.0,20878.0,33507.0,-0.1145975216770207,0.39168527099788003,0.499351723521259,36037.0,925.0,24.0
2019-01-25,CU1903.SHF,47260.0,47490.0,47090.0,47380.0,47300.0,47320.0,47390.0,-10.0,-90.0,146234,3458478.81,190720,-1156.0,49,0.5069612968535493,0.3177522758473616,12,CU1904.SHF,47390.0,47310.0,139714,10.0,CU1902.SHF,47360.0,47300.0,21,20.0,CU2001.SHF,47390.0,47280.0,355,30.0,0.0006922388331446398,0.0006920196777472472,51985.0,67038.0,-1058.0,161.0,35.0,21245.0,33994.0,-0.1264713542760643,0.40867557949408484,0.5070855335779707,36037.0,0.0,24.0
2019-01-28,CU1903.SHF,47210.0,47950.0,47140.0,47540.0,47620.0,47380.0,47300.0,240.0,320.0,215208,5124824.8,180062,-10658.0,46,0.499139526577264,0.3068394827785995,12,CU1904.SHF,47590.0,47640.0,140546,50.0,CU1902.SHF,47480.0,47590.0,18,60.0,CU2001.SHF,47600.0,47700.0,352,120.0,0.0027619571303894794,0.0027584727425330143,50033.0,63736.0,-978.0,-1411.0,34.0,21543.0,32885.0,-0.12044581564398035,0.43057581995882716,0.5159564453370152,36614.0,577.0,24.0
2019-01-29,CU1903.SHF,47620.0,47670.0,47350.0,47580.0,47510.0,47540.0,47620.0,-40.0,-110.0,121536,2887483.35,177368,-2694.0,45,0.49617061580417066,0.2999952641584748,12,CU1904.SHF,47610.0,47550.0,147856,30.0,CU1902.SHF,47460.0,47420.0,17,120.0,CU2001.SHF,47580.0,47530.0,351,120.0,0.0027631210398420428,0.002759633717143373,48378.0,63564.0,-1399.0,-138.0,35.0,20752.0,32641.0,-0.13565953797502278,0.4289553102649965,0.5135139387074444,37424.0,810.0,24.0
2019-01-30,CU1903.SHF,47610.0,47920.0,47600.0,47700.0,47750.0,47580.0,47510.0,190.0,240.0,135976,3246791.99,178878,1510.0,44,0.48319533776340573,0.30181720012823327,12,CU1904.SHF,47740.0,47800.0,151542,40.0,CU1902.SHF,47540.0,47630.0,16,160.0,CU2001.SHF,47700.0,47780.0,350,160.0,0.003677961703853656,0.003671786306049207,50480.0,64738.0,2654.0,1588.0,35.0,22613.0,32327.0,-0.12374802548212953,0.447959587955626,0.4993512311161914,38044.0,620.0,24.0
2019-01-31,CU1903.SHF,47830.0,48220.0,47770.0,48090.0,48040.0,47700.0,47750.0,340.0,290.0,164962,3963052.88,172048,-6830.0,43,0.46435467980295564,0.29327996672541995,12,CU1904.SHF,48170.0,48110.0,157236,80.0,CU1902.SHF,47850.0,47890.0,15,240.0,CU2001.SHF,48110.0,48080.0,349,260.0,0.005937967325537077,0.005921893118340361,49463.0,63202.0,-155.0,-1334.0,34.0,23489.0,31424.0,-0.12194559091110815,0.47488021349291387,0.4971994557134268,41450.0,3406.0,24.0
2019-02-01,CU1903.SHF,48210.0,48360.0,47970.0,48270.0,48170.0,48090.0,48040.0,230.0,130.0,113982,2745585.23,166284,-5764.0,42,0.45397771175032064,0.28704892903011975,12,CU1904.SHF,48370.0,48240.0,153078,100.0,CU1902.SHF,48060.0,47930.0,14,210.0,CU2001.SHF,48230.0,48190.0,348,170.0,0.0038655522911730097,0.0038587316676154493,49083.0,61762.0,-320.0,-1433.0,34.0,23681.0,31298.0,-0.11438495195994407,0.48246847177230406,0.5067517243612577,43200.0,1750.0,24.0
2019-02-11,CU1903.SHF,48600.0,48600.0,48170.0,48190.0,48360.0,48270.0,48170.0,20.0,190.0,91592,2215008.93,167466,1182.0,32,0.36640610623504843,0.2924761605365189,12,CU1904.SHF,48300.0,48440.0,148576,110.0,CU1902.SHF,47980.0,48150.0,4,210.0,CU2001.SHF,48290.0,48410.0,338,310.0,0.007060701439971354,0.007037989529863083,48077.0,63118.0,-561.0,1403.0,34.0,23062.0,32015.0,-0.13526687351049957,0.479688832497868,0.5072245635159542,47853.0,4653.0,24.0
2019-02-12,CU1903.SHF,48310.0,48450.0,48060.0,48110.0,48290.0,48190.0,48360.0,-250.0,-70.0,106656,2575494.11,166960,-506.0,31,0.39398909526131476,0.28580329967920737,12,CU1904.SHF,48260.0,48420.0,158376,150.0,CU1902.SHF,47890.0,48050.0,3,220.0,CU2001.SHF,48230.0,48380.0,337,340.0,0.007758548469984272,0.00773113682671356,47929.0,62584.0,246.0,1252.0,32.0,22829.0,32454.0,-0.13260883334992263,0.47630870662855473,0.5185670458903234,63731.0,15878.0,24.0
2019-02-13,CU1903.SHF,48000.0,48150.0,47830.0,48120.0,48030.0,48110.0,48290.0,-170.0,-260.0,96160,2309656.56,166814,-146.0,30,0.3794850747446684,0.2810057409304081,12,CU1904.SHF,48280.0,48160.0,166362,160.0,CU1902.SHF,47920.0,47870.0,2,200.0,CU2001.SHF,48280.0,48160.0,336,360.0,0.00820979076904618,0.00817910623976029,48462.0,62780.0,545.0,434.0,34.0,22414.0,34619.0,-0.1287103791733338,0.46250670628533697,0.5514335775724754,75558.0,11827.0,24.0
2019-02-14,CU1904.SHF,48190.0,48550.0,48150.0,48490.0,48330.0,48280.0,48160.0,330.0,170.0,107088,2587826.96,179308,12946.0,60,0.4408836776536267,0.29386564400085224,12,CU1903.SHF,48340.0,48170.0,165328,-150.0,CU1902.SHF,48110.0,47970.0,1,380.0,CU2001.SHF,48490.0,48390.0,335,380.0,0.008631666204070795,0.008597755757943085,55503.0,62550.0,4718.0,4186.0,35.0,26923.0,24023.0,-0.05969352748341846,0.48507287894348056,0.3840607513988809,86250.0,10692.0,24.0
2019-02-15,CU1904.SHF,48640.0,48650.0,48150.0,48200.0,48350.0,48490.0,48330.0,-130.0,20.0,130306,3150713.48,184008,4700.0,59,0.5036331029791444,0.2996863202399992,12,CU1903.SHF,48090.0,48200.0,158532,-110.0,CU1903.SHF,48090.0,48200.0,28,110.0,CU2001.SHF,48190.0,48240.0,334,100.0,0.0024803710906972725,0.002477795775733896,56756.0,63110.0,1253.0,1360.0,36.0,27214.0,24736.0,-0.053009193599519465,0.4794911551201635,0.39195056250990334,104850.0,18600.0,24.0
2019-02-18,CU1904.SHF,48500.0,49260.0,48440.0,49230.0,48810.0,48200.0,48350.0,880.0,460.0,221478,5405813.41,222040,38032.0,56,0.5237966852083097,0.35402801738570305,12,CU1903.SHF,49010.0,48650.0,152716,-220.0,CU1903.SHF,49010.0,48650.0,25,220.0,CU2002.SHF,48970.0,48800.0,364,-40.0,-0.0008787563070326637,-0.000879115105129806,70050.0,74757.0,15117.0,11647.0,30.0,34493.0,27826.0,-0.03250533468685906,0.4924054246966453,0.37221932394290835,109213.0,4363.0,24.0
2019-02-19,CU1904.SHF,49290.0,49480.0,49160.0,49360.0,49330.0,49230.0,48810.0,550.0,520.0,170316,4201076.93,232708,10668.0,55,0.5307877858598702,0.36814827939706124,12,CU1903.SHF,49180.0,49130.0,143876,-180.0,CU1903.SHF,49180.0,49130.0,24,180.0,CU2002.SHF,49180.0,49250.0,363,0.0,0.0,0.0,75301.0,77450.0,6086.0,2693.0,31.0,37206.0,29875.0,-0.014068647668427702,0.49409702394390514,0.3857327307940607,110122.0,909.0,24.0
2019-02-20,CU1904.SHF,49280.0,49790.0,49230.0,49710.0,49590.0,49360.0,49330.0,380.0,260.0,196492,4872424.11,240388,7680.0,54,0.5091073029428378,0.3700759278531446,12,CU1905.SHF,49610.0,49460.0,141482,-100.0,CU1903.SHF,49520.0,49420.0,23,190.0,CU2002.SHF,49550.0,49570.0,362,30.0,0.0006522795831128944,0.0006520820822258123,79332.0,78513.0,4706.0,1901.0,35.0,40212.0,31482.0,0.0051886344198422505,0.5068824686129179,0.40097818195712814,111759.0,1637.0,24.0
2019-02-21,CU1904.SHF,49690.0,50040.0,49530.0,49670.0,49780.0,49710.0,49590.0,80.0,190.0,220484,5488440.12,248714,8326.0,53,0.5503679370563038,0.37962793367035436,12,CU1905.SHF,49540.0,49660.0,145330,-130.0,CU1903.SHF,49500.0,49570.0,22,170.0,CU2002.SHF,49800.0,49720.0,361,300.0,0.006525431304192407,0.006505736803617615,82902.0,81752.0,4352.0,4565.0,35.0,42883.0,33221.0,0.006984342925164284,0.5172734071554366,0.40636314707897053,113140.0,1381.0,24.0
